v001,v002,b2,b3,b5,b7
221,12,2010,1324,1,
221,12,2005,1267,1,
221,12,2001,1221,1,
221,13,2003,1247,1,
221,13,1998,1186,1,
221,14,2009,1313,1,
221,14,2004,1252,1,
221,15,2013,1361,1,
221,15,2006,1273,1,
221,15,2003,1247,1,
221,15,2000,1205,1,
221,16,2012,1349,1,
221,19,2014,1372,1,
221,22,2012,1345,1,
221,22,2008,1298,1,
221,23,2012,1350,1,
221,23,2008,1302,1,
221,23,2006,1277,1,
221,24,2013,1365,1,
221,24,2004,1260,1,
221,25,2004,1260,1,
221,25,2001,1221,1,
221,25,1999,1193,1,
221,25,1990,1092,1,
221,27,2012,1352,1,
221,27,2012,1352,1,
221,27,2008,1300,1,
221,27,2007,1286,0,0.0
221,27,2005,1268,1,
221,27,2002,1229,1,
221,29,2014,1379,1,
221,29,2009,1315,1,
221,29,1999,1191,1,
222,1,2014,1373,1,
222,1,2012,1354,1,
222,2,2002,1229,1,
222,2,1999,1200,1,
222,2,1995,1148,1,
222,2,1991,1103,1,
222,7,2009,1318,1,
222,7,2008,1307,1,
222,8,1997,1172,1,
222,8,1991,1103,1,
222,8,1989,1071,1,
222,10,2014,1375,1,
222,11,2011,1340,1,
222,11,2007,1291,1,
222,11,2005,1272,1,
222,12,2013,1362,1,
222,14,2011,1337,1,
222,14,2003,1242,1,
222,14,1999,1199,1,
222,15,2014,1374,1,
222,15,2011,1339,1,
222,16,2013,1364,1,
222,16,2008,1308,1,
222,17,2012,1353,1,
222,17,2003,1246,1,
222,19,2008,1301,1,
222,19,2006,1281,1,
222,19,2002,1229,1,
222,20,2000,1204,1,
222,20,1995,1141,1,
222,20,1992,1116,1,
222,20,1990,1090,1,
222,20,1986,1043,1,
222,23,2014,1376,1,
222,23,2010,1324,0,0.0
222,23,2005,1265,1,
222,23,2002,1228,0,0.0
222,23,2000,1206,0,3.0
222,23,1997,1167,1,
222,26,2013,1367,1,
222,26,2011,1342,1,
222,26,2008,1300,1,
222,27,2015,1388,1,
222,27,2011,1340,1,
222,29,2012,1354,1,
223,5,2012,1347,1,
223,8,2012,1347,1,
223,8,2009,1311,1,
223,8,2003,1245,1,
223,8,1998,1185,1,
223,10,2011,1339,1,
223,10,2005,1261,1,
223,10,2002,1233,1,
223,17,2011,1335,1,
223,17,2009,1311,1,
223,18,2004,1255,1,
223,18,1997,1175,1,
223,22,2010,1332,1,
223,22,2010,1332,1,
223,22,2006,1275,1,
223,22,2002,1231,1,
223,24,2013,1365,1,
223,24,2006,1275,1,
223,24,2001,1221,1,
224,2,2011,1339,1,
224,2,2011,1339,1,
224,2,2011,1339,1,
224,2,2001,1215,1,
224,2,2001,1215,1,
224,3,2010,1327,1,
224,3,2002,1231,1,
224,3,1995,1149,1,
224,3,1991,1103,1,
224,3,1989,1080,1,
224,3,2015,1381,1,
224,4,2010,1326,1,
224,4,2006,1280,1,
224,4,2001,1223,1,
224,4,2000,1206,1,
224,4,1994,1136,1,
224,4,1992,1110,1,
224,5,1996,1159,1,
224,5,1996,1159,1,
224,5,1993,1125,1,
224,5,1988,1057,1,
224,9,2011,1341,1,
224,10,2010,1327,1,
224,11,2014,1372,1,
224,11,2011,1340,1,
224,11,2008,1297,1,
224,13,2013,1368,1,
224,16,2014,1380,1,
224,16,2011,1336,1,
224,16,2002,1228,1,
224,18,2011,1336,1,
224,18,2009,1310,1,
224,18,1995,1144,1,
224,19,2014,1377,1,
224,19,2011,1338,1,
224,22,2013,1361,1,
224,22,2010,1324,1,
224,22,2008,1303,1,
224,22,2007,1289,0,4.0
224,23,2002,1227,1,
224,23,1999,1196,1,
224,24,2010,1324,1,
224,24,2001,1219,1,
224,28,2004,1255,1,
224,28,1995,1143,1,
224,28,1993,1123,1,
224,28,1991,1102,1,
224,29,2004,1256,1,
224,29,1998,1184,1,
225,1,2015,1386,1,
225,1,2012,1353,0,24.0
225,1,2009,1315,1,
225,4,2015,1381,1,
225,4,2011,1333,1,
225,4,2009,1309,1,
225,4,2008,1298,1,
225,4,2006,1274,1,
225,4,2004,1250,0,7.0
225,4,2002,1230,1,
225,4,2000,1209,1,
225,4,1998,1177,1,
225,4,1996,1158,1,
225,4,1994,1137,1,
225,4,1992,1115,1,
225,4,1990,1091,1,
225,5,2015,1383,1,
225,5,2013,1359,1,
225,5,2011,1338,1,
225,5,2009,1318,1,
225,5,2007,1296,0,24.0
225,5,2006,1283,0,36.0
225,6,2011,1341,1,
225,6,2009,1317,1,
225,6,2007,1289,0,8.0
225,6,2006,1280,1,
225,6,2001,1222,1,
225,7,2010,1331,1,
225,7,2002,1227,1,
225,7,1998,1179,1,
225,9,2013,1365,1,
225,9,2008,1304,1,
225,9,2005,1271,1,
225,9,2003,1241,1,
225,9,2001,1217,1,
225,11,2014,1375,1,
225,11,2012,1346,1,
225,11,2008,1306,1,
225,11,2007,1285,1,
225,11,2005,1269,0,5.0
225,12,2008,1299,1,
225,12,1999,1196,1,
225,12,1994,1132,1,
225,16,2015,1382,1,
225,16,2011,1338,1,
225,16,2008,1302,1,
225,16,2004,1251,1,
225,16,2002,1234,1,
225,16,2000,1203,1,
225,16,1996,1155,1,
225,16,1993,1126,1,
225,16,2015,1382,1,
225,16,2011,1338,1,
225,18,2013,1357,1,
225,18,2007,1292,1,
225,18,2006,1278,0,0.0
225,19,2014,1377,1,
225,19,2008,1306,1,
225,22,2015,1385,1,
225,22,2013,1368,0,6.0
225,22,2010,1328,1,
225,22,2008,1303,1,
225,22,2008,1303,1,
225,26,2010,1328,1,
225,26,2006,1281,1,
225,26,2000,1209,1,
225,26,1998,1181,1,
225,29,2015,1385,1,
225,29,2011,1339,0,0.0
226,2,2010,1323,1,
226,2,2005,1265,1,
226,2,2000,1210,1,
226,4,2014,1376,1,
226,4,2001,1216,1,
226,4,1995,1144,1,
226,4,1992,1113,1,
226,5,2004,1258,1,
226,5,2000,1205,1,
226,5,1994,1133,1,
226,5,1990,1083,1,
226,8,2015,1384,1,
226,8,2010,1321,1,
226,8,2004,1260,1,
226,8,2000,1203,1,
226,9,2015,1384,0,1.0
226,10,2013,1359,1,
226,10,2010,1321,1,
226,11,2008,1303,1,
226,11,2004,1253,1,
226,11,1996,1156,1,
226,11,1992,1106,1,
226,13,2003,1247,1,
226,13,1998,1180,1,
226,13,1995,1141,1,
226,13,2015,1383,1,
226,14,2014,1372,1,
226,14,2011,1339,0,0.0
226,15,2012,1351,1,
226,15,2009,1314,1,
226,15,2005,1271,1,
226,15,2002,1225,1,
226,16,2010,1324,1,
226,16,2007,1293,1,
226,16,2002,1232,1,
226,16,1998,1181,1,
226,16,1996,1157,1,
226,16,1992,1113,1,
226,17,2012,1345,1,
226,17,2009,1320,1,
226,17,2003,1245,1,
226,17,1999,1199,1,
226,18,2007,1289,1,
226,18,2001,1222,1,
226,18,1998,1181,1,
226,18,1995,1147,1,
226,18,1992,1115,1,
226,19,2014,1374,1,
226,19,2009,1312,1,
226,19,2003,1244,1,
226,19,1999,1200,1,
226,20,2014,1377,1,
226,20,2012,1352,0,2.0
226,21,2009,1318,1,
226,21,2002,1229,1,
226,21,2000,1209,1,
226,22,1999,1189,1,
226,22,1994,1129,1,
226,22,1990,1085,1,
226,22,1987,1050,1,
226,22,1986,1033,1,
226,22,2014,1376,1,
226,22,2010,1326,1,
226,26,2013,1366,1,
226,26,2009,1316,1,
226,26,2006,1277,1,
226,27,2010,1329,1,
226,27,2001,1223,1,
226,27,1999,1199,1,
226,27,1996,1160,1,
226,28,2012,1348,1,
226,28,2006,1277,1,
226,28,2001,1214,1,
226,28,1998,1177,1,
227,5,2007,1286,1,
227,5,1997,1167,1,
227,5,1993,1125,1,
227,5,1991,1098,0,204.0
227,5,1987,1050,1,
227,6,2002,1232,1,
227,6,1996,1156,1,
227,6,1991,1098,1,
227,8,2012,1354,1,
227,8,2009,1320,1,
227,8,2013,1360,1,
227,8,2010,1323,1,
227,8,2012,1353,1,
227,10,2008,1299,1,
227,10,2002,1234,1,
227,10,1995,1148,1,
227,10,2008,1298,1,
227,12,2008,1306,1,
227,12,2001,1224,1,
227,12,1997,1173,1,
227,12,1996,1161,0,0.0
227,12,1993,1126,1,
227,13,2011,1340,1,
227,13,2003,1245,1,
227,13,1991,1102,1,
227,13,1987,1046,1,
227,14,2012,1352,1,
227,14,2009,1316,1,
227,14,2007,1291,0,12.0
227,14,2003,1248,1,
227,14,2000,1208,1,
227,14,1998,1188,0,8.0
227,14,1996,1164,0,0.0
227,18,2006,1275,1,
227,18,2001,1215,1,
227,18,1999,1195,1,
227,20,2006,1279,1,
227,20,2002,1236,1,
227,20,1999,1195,1,
227,21,2013,1366,1,
227,21,2001,1218,1,
227,22,2014,1380,1,
227,22,2011,1344,1,
227,22,2008,1300,0,84.0
227,22,2005,1271,0,7.0
227,22,2004,1249,0,1.0
227,23,2011,1334,1,
227,23,2002,1231,1,
227,24,2008,1307,1,
227,24,2002,1227,1,
227,24,1997,1170,1,
227,24,1993,1128,1,
227,26,2014,1370,1,
227,26,2010,1328,1,
227,26,2007,1292,1,
227,26,2001,1223,1,
227,27,2012,1353,1,
227,27,2007,1296,1,
227,27,2003,1241,1,
227,27,2007,1289,1,
227,28,2014,1372,1,
227,28,2011,1341,1,
227,28,2009,1316,1,
227,28,2006,1283,1,
227,28,2011,1334,1,
227,28,2009,1316,1,
227,28,2007,1285,1,
227,28,2004,1253,1,
227,29,2015,1382,1,
227,29,2011,1343,1,
227,29,2008,1308,1,
227,29,2004,1250,1,
228,3,2006,1275,1,
228,3,2002,1233,0,0.0
228,3,1999,1196,1,
228,4,2009,1320,1,
228,5,2011,1343,1,
228,5,2011,1343,1,
228,5,2002,1236,1,
228,5,2000,1208,1,
228,6,2015,1382,1,
228,7,1994,1132,1,
228,7,2013,1363,1,
228,8,2008,1302,1,
228,9,2009,1318,1,
228,9,2005,1266,1,
228,10,2003,1241,1,
228,10,1996,1154,1,
228,10,1993,1117,1,
228,11,2011,1341,1,
228,11,2008,1304,1,
228,11,2005,1272,1,
228,12,2011,1343,1,
228,12,2006,1275,0,0.0
228,12,2003,1237,1,
228,13,2013,1368,1,
228,16,2007,1292,1,
228,16,2004,1254,1,
228,16,2003,1238,0,0.0
228,16,2000,1209,1,
228,17,2010,1324,1,
228,17,2005,1266,1,
228,19,2005,1262,1,
228,19,2003,1247,1,
228,20,2013,1361,1,
228,21,2011,1340,1,
228,23,2015,1386,1,
228,23,2010,1323,1,
228,23,1999,1196,1,
228,23,1998,1182,1,
228,24,2010,1328,1,
228,24,2006,1278,1,
228,25,2015,1381,1,
228,26,2012,1353,1,
228,26,2011,1337,1,
228,27,2014,1380,1,
228,27,2010,1325,1,
228,27,2006,1277,1,
228,28,2010,1331,1,
228,28,2002,1233,1,
228,28,2001,1213,1,
228,29,2013,1363,1,
228,29,2011,1338,1,
228,29,2007,1288,1,
228,29,2002,1233,1,
229,1,2013,1368,1,
229,1,2007,1285,1,
229,3,2004,1252,1,
229,3,1991,1095,1,
229,5,2010,1323,1,
229,7,2011,1343,1,
229,7,2003,1237,1,
229,7,2000,1206,1,
229,7,1996,1159,1,
229,7,1993,1117,1,
229,10,2015,1385,1,
229,10,2009,1311,1,
229,11,2012,1348,0,8.0
229,11,2007,1289,1,
229,12,2010,1332,1,
229,12,1997,1171,1,
229,12,1993,1126,1,
229,13,2015,1386,1,
229,15,2013,1363,1,
229,15,2007,1290,1,
229,18,2014,1374,1,
229,18,2009,1309,1,
229,18,2006,1275,1,
229,18,2004,1249,1,
229,18,2002,1228,1,
229,19,2010,1328,1,
229,20,2004,1249,1,
229,20,1998,1178,1,
229,20,1992,1115,0,24.0
229,20,1990,1082,1,
229,20,1987,1048,1,
229,22,2015,1387,1,
229,22,2012,1347,1,
229,22,2007,1290,1,
229,23,2010,1323,0,2.0
229,23,2008,1304,1,
229,23,2004,1253,1,
229,23,2000,1203,0,2.0
229,23,1998,1184,1,
229,24,2007,1292,0,6.0
229,24,2003,1237,1,
229,24,2000,1205,1,
229,24,1996,1156,1,
229,24,1993,1124,1,
229,27,2010,1323,1,
229,27,2002,1232,1,
229,27,2000,1208,1,
229,27,1995,1149,1,
229,27,1990,1081,1,
229,27,1988,1057,1,
229,27,1986,1034,1,
229,27,2014,1376,1,
229,28,2008,1307,1,
229,28,2002,1231,1,
229,29,2008,1308,1,
229,29,2004,1251,1,
230,4,2013,1368,1,
230,4,2011,1342,1,
230,4,2008,1307,1,
230,4,2004,1258,1,
230,4,2001,1222,1,
230,5,2015,1385,1,
230,6,2011,1333,1,
230,7,2013,1357,1,
230,7,2009,1312,1,
230,7,2007,1287,0,9.0
230,7,2004,1255,1,
230,8,1999,1196,1,
230,8,1996,1158,1,
230,10,2012,1350,1,
230,10,2009,1316,1,
230,10,2004,1250,1,
230,12,2014,1378,1,
230,12,2009,1319,1,
230,12,2006,1273,1,
230,14,2011,1341,1,
230,14,2007,1285,1,
230,14,2001,1221,1,
230,15,2015,1388,1,
230,15,2009,1311,1,
230,15,2006,1273,1,
230,15,2002,1231,1,
230,15,1999,1197,1,
230,16,2010,1326,1,
230,17,2014,1373,1,
230,18,2012,1355,1,
230,18,2011,1341,1,
230,18,2008,1300,1,
230,18,2005,1269,0,36.0
230,18,2004,1251,1,
230,18,2001,1219,1,
230,19,2012,1355,1,
230,19,2008,1306,1,
230,21,2012,1353,1,
230,21,2008,1305,1,
230,21,2005,1271,1,
230,23,2015,1386,1,
230,24,2007,1293,1,
230,24,2004,1252,1,
230,24,2000,1201,1,
230,24,1994,1140,1,
230,24,1992,1110,1,
230,25,2015,1385,1,
230,25,2010,1331,1,
230,25,2006,1284,1,
230,26,2012,1356,1,
230,26,2009,1309,1,
230,26,2005,1271,1,
230,26,2005,1271,1,
230,26,1999,1200,1,
230,26,1997,1172,1,
230,26,1995,1146,0,9.0
230,27,2009,1317,1,
230,27,2002,1231,1,
230,27,1995,1144,1,
230,27,1988,1066,1,
230,27,1985,1028,0,180.0
230,29,2012,1349,1,
230,29,2008,1305,1,
231,1,2011,1341,1,
231,1,2000,1209,0,0.0
231,2,2012,1347,1,
231,2,2005,1263,1,
231,2,1998,1186,1,
231,3,2014,1376,1,
231,3,2008,1305,1,
231,3,2004,1258,1,
231,5,2013,1367,1,
231,5,2010,1323,1,
231,5,2006,1279,0,96.0
231,5,2004,1254,1,
231,6,2013,1358,1,
231,6,2008,1298,1,
231,6,2002,1236,1,
231,7,2015,1387,1,
231,7,2012,1352,1,
231,9,2011,1341,1,
231,9,2009,1318,1,
231,9,2006,1282,1,
231,9,2004,1260,1,
231,10,2015,1388,1,
231,10,2008,1304,1,
231,10,2001,1215,1,
231,10,1996,1159,1,
231,11,2014,1375,1,
231,11,2011,1343,1,
231,11,2008,1297,1,
231,11,2004,1252,1,
231,12,2014,1376,1,
231,12,2012,1351,1,
231,12,2002,1236,1,
231,14,2014,1377,1,
231,14,2011,1335,1,
231,14,2008,1298,1,
231,15,2013,1361,1,
231,16,2011,1335,1,
231,16,2006,1283,1,
231,16,2000,1212,1,
231,16,1997,1173,1,
231,16,1993,1120,1,
231,17,2015,1385,1,
231,17,2008,1304,1,
231,17,2001,1220,1,
231,18,2013,1362,1,
231,18,2009,1314,1,
231,18,2005,1266,1,
231,18,2003,1238,1,
231,18,1999,1195,1,
231,18,1997,1174,0,0.0
231,18,1994,1140,1,
231,20,2003,1244,1,
231,20,1996,1161,1,
231,21,2010,1327,1,
231,21,2005,1266,1,
231,22,2011,1340,1,
231,22,2009,1318,0,0.0
231,22,2007,1294,1,
231,23,2010,1322,1,
231,25,2015,1385,1,
231,25,2012,1346,1,
231,26,2013,1361,1,
231,26,2005,1269,1,
231,26,1998,1186,1,
231,28,2012,1350,1,
231,28,2008,1299,1,
232,6,2011,1343,1,
232,6,2008,1306,1,
232,6,2006,1277,1,
232,6,2004,1252,1,
232,7,2009,1317,1,
232,7,2008,1297,1,
232,7,1998,1184,1,
232,7,1994,1130,1,
232,7,1992,1113,1,
232,7,1990,1089,1,
232,7,1988,1061,1,
232,7,1986,1037,1,
232,7,1984,1009,1,
232,7,2010,1326,1,
232,7,2007,1294,1,
232,7,2005,1264,1,
232,8,2013,1365,1,
232,9,1998,1184,1,
232,9,1995,1145,1,
232,11,2014,1369,1,
232,11,2007,1288,1,
232,13,2012,1349,1,
232,13,2008,1307,1,
232,13,2002,1233,1,
232,15,2015,1382,1,
232,17,2013,1367,1,
232,17,2010,1328,1,
232,17,2008,1298,1,
232,17,2003,1241,1,
232,22,2014,1372,1,
232,22,2011,1334,1,
232,23,2012,1347,1,
232,23,2000,1211,1,
232,23,1999,1198,1,
232,23,2009,1317,1,
232,23,2009,1317,1,
232,24,2012,1350,1,
232,24,2010,1322,1,
232,26,2003,1247,1,
232,26,1993,1118,1,
233,1,2015,1382,1,
233,1,2010,1330,1,
233,1,2005,1266,1,
233,1,2000,1212,1,
233,1,1998,1188,1,
233,2,2013,1363,1,
233,2,2011,1334,1,
233,2,2006,1284,1,
233,2,2001,1224,1,
233,3,2005,1264,1,
233,3,2000,1206,1,
233,4,2010,1324,1,
233,4,2006,1279,1,
233,9,2007,1291,1,
233,9,1998,1182,1,
233,11,2015,1385,1,
233,12,2014,1373,1,
233,12,2008,1298,1,
233,12,2004,1254,1,
233,13,1998,1188,1,
233,13,1992,1107,1,
233,14,2012,1352,1,
233,14,2005,1270,1,
233,15,2012,1351,1,
233,15,2007,1288,1,
233,20,2015,1384,1,
233,20,2013,1361,1,
233,20,2011,1343,1,
233,20,2010,1324,1,
233,21,2014,1377,1,
233,21,2009,1313,1,
233,21,1999,1196,1,
233,21,1995,1150,1,
233,25,2010,1331,1,
233,25,2001,1217,1,
233,25,1997,1171,1,
233,26,2012,1353,1,
233,26,2009,1310,0,72.0
233,26,2008,1303,1,
233,26,2003,1248,1,
233,26,2000,1207,1,
233,26,1995,1150,1,
233,26,1990,1092,1,
233,27,2015,1385,1,
233,27,2012,1348,1,
233,27,2010,1325,1,
233,28,2015,1388,1,
233,28,2008,1304,1,
233,28,2005,1269,1,
233,29,2012,1346,1,
233,29,2008,1297,1,
233,29,2004,1256,1,
234,2,1998,1188,1,
234,2,1990,1086,1,
234,2,1986,1039,1,
234,3,2014,1377,1,
234,3,2011,1338,1,
234,3,2007,1294,1,
234,5,2014,1370,1,
234,5,2011,1335,1,
234,5,2009,1314,0,0.0
234,5,1998,1179,1,
234,5,1995,1152,1,
234,12,2003,1238,1,
234,12,2003,1238,1,
234,17,2004,1250,1,
234,17,1998,1178,1,
234,17,1994,1138,1,
234,17,1991,1104,1,
234,17,2014,1369,1,
234,17,2010,1323,1,
234,17,2008,1308,1,
234,17,2014,1377,1,
234,17,2005,1267,0,24.0
234,22,2014,1372,1,
234,22,2009,1313,1,
234,24,2013,1362,1,
234,24,2008,1302,1,
234,24,2004,1252,1,
234,24,2006,1281,1,
234,24,2004,1249,1,
235,1,2011,1336,1,
235,2,2010,1322,1,
235,6,2013,1364,1,
235,7,2011,1342,1,
235,7,2008,1306,1,
235,7,2011,1337,1,
235,7,2006,1280,1,
235,13,2007,1288,1,
235,14,2011,1335,1,
235,14,2006,1274,1,
235,16,2006,1283,1,
235,16,2004,1260,1,
235,16,1997,1173,1,
235,19,2013,1366,1,
235,19,2011,1341,1,
235,19,2008,1308,1,
235,19,2005,1269,1,
235,22,2014,1370,1,
236,3,2014,1372,1,
236,3,2013,1358,0,0.0
236,6,2008,1304,1,
236,6,2004,1256,1,
236,6,2015,1389,1,
236,6,2013,1367,0,6.0
236,7,2012,1352,1,
236,7,2010,1332,1,
236,7,2007,1288,1,
236,7,2003,1245,1,
236,8,2014,1380,1,
236,8,2010,1331,1,
236,9,2006,1280,1,
236,9,2003,1241,1,
236,9,2015,1389,1,
236,9,2013,1360,1,
236,13,2014,1372,1,
236,13,2012,1349,1,
236,14,2004,1253,1,
236,14,2000,1209,1,
236,14,1996,1162,1,
236,18,2012,1347,1,
236,18,2009,1319,1,
236,18,2007,1292,1,
236,19,2013,1364,1,
236,20,2012,1355,1,
236,21,2013,1366,1,
236,21,2011,1344,1,
236,23,2008,1299,1,
236,23,2006,1280,1,
236,23,1999,1192,1,
236,23,1997,1167,1,
236,25,2013,1363,1,
236,25,2009,1314,1,
236,25,2005,1262,1,
236,27,2011,1343,1,
236,27,2008,1300,1,
236,27,1999,1195,1,
236,28,2004,1260,1,
236,28,2002,1227,1,
236,28,1994,1131,1,
236,28,1989,1074,1,
236,29,2012,1355,1,
236,29,2006,1278,1,
236,29,2003,1244,1,
237,1,2002,1233,1,
237,1,2000,1208,1,
237,1,1996,1153,1,
237,3,2010,1329,1,
237,3,2004,1250,1,
237,3,2013,1361,1,
237,3,2011,1340,1,
237,4,2014,1373,1,
237,4,2011,1336,1,
237,9,2009,1314,1,
237,9,2007,1289,1,
237,10,2011,1340,1,
237,10,2006,1276,1,
237,10,2003,1246,1,
237,10,1996,1156,1,
237,11,2014,1374,1,
237,14,2009,1319,1,
237,14,2006,1281,1,
237,21,2011,1333,1,
237,21,2007,1294,0,0.0
237,22,2010,1328,1,
237,23,2007,1292,1,
237,24,2014,1377,1,
237,24,2011,1344,1,
237,25,2011,1343,1,
237,28,2013,1365,1,
237,29,2014,1380,1,
237,29,2011,1341,1,
237,29,2008,1305,1,
237,29,2005,1267,1,
237,29,2004,1258,1,
237,29,2000,1201,1,
238,2,2014,1373,1,
238,2,2009,1315,1,
238,3,2006,1277,1,
238,3,2002,1229,1,
238,3,1998,1179,1,
238,4,2009,1318,1,
238,10,2013,1357,1,
238,10,2000,1206,0,84.0
238,10,1997,1172,1,
238,13,2011,1340,1,
238,14,2012,1354,1,
238,14,2008,1306,0,24.0
238,15,2012,1347,1,
238,15,2009,1314,1,
238,15,2004,1255,1,
238,16,2012,1347,1,
238,16,2008,1305,1,
238,20,2009,1309,0,20.0
238,20,2006,1273,1,
238,20,2002,1234,1,
238,20,2000,1201,0,0.0
238,20,1998,1186,1,
238,21,2013,1367,1,
238,21,2009,1315,1,
238,23,2007,1287,1,
238,23,1995,1143,1,
238,23,1993,1126,1,
238,23,1990,1091,1,
238,23,1989,1077,0,3.0
238,23,1987,1052,0,24.0
238,23,1985,1026,1,
238,24,2013,1358,1,
238,24,2009,1311,1,
238,27,2010,1331,1,
238,27,2000,1206,0,144.0
238,27,1992,1106,1,
238,27,1988,1058,1,
238,28,2012,1345,1,
238,28,2008,1306,1,
238,28,2003,1240,1,
238,28,1998,1183,1,
239,1,2013,1357,1,
239,1,2010,1328,1,
239,1,2007,1296,1,
239,1,2005,1269,1,
239,1,2003,1242,1,
239,1,1997,1174,1,
239,2,1995,1149,1,
239,4,2011,1340,1,
239,4,2009,1317,1,
239,5,2011,1335,1,
239,5,2004,1260,1,
239,7,2007,1296,1,
239,7,2013,1363,1,
239,10,2001,1214,1,
239,10,1999,1189,1,
239,11,2013,1365,1,
239,11,2012,1345,1,
239,11,2007,1288,1,
239,11,2005,1262,1,
239,12,2008,1299,1,
239,12,2002,1227,1,
239,12,2012,1356,1,
239,12,2011,1343,0,0.0
239,12,2011,1343,0,0.0
239,15,2011,1338,1,
239,19,2002,1235,1,
239,19,1998,1181,1,
239,20,2002,1227,1,
239,20,2012,1349,1,
239,20,2010,1328,1,
239,20,2005,1266,1,
239,22,2013,1357,1,
239,22,2002,1235,1,
239,22,2010,1327,1,
239,23,2009,1320,1,
239,27,2007,1292,1,
239,27,1992,1105,1,
239,28,2014,1370,1,
239,28,2012,1354,1,
239,28,2011,1340,1,
239,29,2012,1346,1,
239,29,2003,1248,1,
240,1,2013,1359,1,
240,1,2007,1295,1,
240,1,2002,1236,0,60.0
240,1,2000,1206,1,
240,2,2012,1354,1,
240,2,2011,1338,0,0.0
240,2,2009,1313,0,5.0
240,2,2001,1216,1,
240,3,2010,1327,1,
240,3,2007,1285,1,
240,3,2003,1248,1,
240,3,2000,1205,1,
240,3,1994,1139,1,
240,3,1992,1110,1,
240,3,1989,1074,1,
240,4,2013,1358,1,
240,4,2010,1327,1,
240,4,2005,1271,1,
240,4,2003,1242,1,
240,5,2007,1290,1,
240,5,2002,1228,1,
240,7,2015,1384,1,
240,7,2011,1341,1,
240,7,2007,1292,1,
240,7,2004,1250,1,
240,7,2002,1233,1,
240,9,2015,1381,1,
240,9,2010,1328,1,
240,11,2014,1370,1,
240,11,2011,1334,1,
240,13,2013,1358,1,
240,13,2009,1319,1,
240,15,2013,1367,1,
240,15,2010,1330,1,
240,17,2012,1349,1,
240,17,2010,1323,1,
240,17,2006,1275,1,
240,17,2002,1230,1,
240,17,1999,1196,0,84.0
240,17,1997,1168,1,
240,17,1994,1136,1,
240,19,2013,1362,1,
240,19,2012,1350,0,1.0
240,19,2010,1324,1,
240,20,2011,1344,1,
240,21,2011,1342,1,
240,21,2008,1305,1,
240,21,2006,1281,1,
240,21,2003,1248,1,
240,21,2000,1210,1,
240,21,1997,1176,1,
240,21,1996,1158,1,
240,21,1993,1123,1,
240,21,1991,1095,1,
240,21,1989,1072,0,24.0
240,22,2007,1290,1,
240,22,2005,1270,1,
240,22,1997,1165,1,
240,22,1992,1110,1,
240,22,1989,1076,1,
240,23,2014,1378,1,
240,23,2010,1327,1,
240,23,2007,1291,1,
240,23,2004,1255,1,
240,25,2013,1364,1,
240,25,2010,1329,1,
240,25,2006,1275,1,
240,25,2003,1248,1,
240,25,1999,1198,1,
240,25,1997,1169,1,
240,26,2010,1330,1,
240,26,2009,1309,0,0.0
240,26,2009,1309,0,0.0
240,26,2006,1276,1,
240,27,2011,1344,1,
240,27,2008,1306,1,
241,2,2015,1387,1,
241,2,2014,1372,1,
241,3,2014,1380,1,
241,3,2011,1339,1,
241,3,2007,1296,1,
241,4,2010,1321,1,
241,4,2006,1278,1,
241,4,2001,1221,1,
241,4,1998,1184,1,
241,7,2007,1295,1,
241,7,2004,1252,1,
241,7,2001,1222,1,
241,9,2014,1369,1,
241,9,2012,1347,1,
241,11,2001,1219,1,
241,11,2000,1207,1,
241,11,1995,1144,1,
241,14,2012,1345,1,
241,14,2007,1285,1,
241,14,2002,1233,1,
241,14,1998,1183,1,
241,14,1996,1156,1,
241,15,2009,1320,0,11.0
241,15,2001,1224,1,
241,15,2000,1201,1,
241,15,1995,1144,1,
241,16,2014,1372,1,
241,16,2011,1339,1,
241,16,2007,1286,1,
241,16,2004,1258,1,
241,17,2008,1298,1,
241,17,2000,1207,1,
241,17,1992,1106,1,
241,19,2014,1380,1,
241,19,2011,1341,1,
241,19,2006,1281,1,
241,19,2000,1203,1,
241,21,2015,1391,1,
241,21,2009,1310,1,
241,21,2001,1221,1,
241,21,2000,1204,1,
241,21,1994,1137,0,24.0
241,22,2015,1388,1,
241,22,2007,1289,1,
241,22,2004,1254,1,
241,22,2000,1211,1,
241,22,1999,1195,1,
241,22,1996,1162,1,
241,22,2015,1386,1,
241,26,2015,1389,1,
241,26,2009,1312,1,
241,26,2006,1276,1,
241,28,2012,1351,1,
241,28,2008,1303,1,
241,29,2015,1387,1,
241,29,2011,1338,1,
242,1,2001,1214,1,
242,3,2013,1365,1,
242,3,2010,1327,1,
242,5,2014,1370,1,
242,5,2010,1330,1,
242,6,2015,1381,1,
242,6,2012,1352,1,
242,6,2006,1279,1,
242,6,2001,1216,1,
242,8,2002,1230,1,
242,8,1998,1182,1,
242,9,2012,1347,1,
242,9,2009,1319,1,
242,9,2006,1282,1,
242,9,2003,1239,1,
242,10,2008,1301,1,
242,10,2002,1228,1,
242,10,1999,1197,1,
242,10,1997,1171,1,
242,11,2012,1355,1,
242,11,1996,1163,1,
242,11,1992,1106,1,
242,14,2006,1273,1,
242,14,2002,1231,1,
242,15,2012,1349,1,
242,15,2009,1315,1,
242,15,2006,1274,1,
242,17,2011,1337,1,
242,17,2006,1280,1,
242,18,2011,1336,1,
